file,dataset,length,mean,std,median,mad,min,max,range,iqr,skewness,kurtosis,outlier_ratio,n_anomaly,contamination,n_segments,min_seg_len,mean_seg_len,max_seg_len,frac_points_in_seq,anomaly_type,acf_lag1,trend_strength,rolling_std_cv,diff_std_ratio,spectral_entropy,dominant_freq,dominant_period,low_freq_ratio
011_NAB_id_11_Facility_tr_1007_1st_1526.csv,NAB,4031,89.79072475812453,12.078659654647447,92.45,2.343999999999994,18.7225,99.118,80.3955,5.222999999999999,-4.761648316897737,22.510173593165117,0.05160009923096,474,0.1175886876705532,1,474,474.0,474,1.0,sequence,0.9691473068687406,0.05804598317446655,1.4608870725082785,0.24842898347519218,0.4930347273187292,0.00024807740014884643,4031.0,0.9566680576280299
012_NAB_id_12_Synthetic_tr_1007_1st_2787.csv,NAB,4031,40.82306857617864,27.6390174731525,21.3801948515,2.6320141968,18.000500555,87.97331352819998,69.97281297319998,55.0926651002,0.6598929423950088,-1.4783382023344074,0.3832795832299677,513,0.1272637062763582,1,513,513.0,513,1.0,sequence,0.9800751915664087,0.0386274910041864,1.1285243970864278,0.1996332146128713,0.22613643845502376,0.00347308360208385,287.92857142857144,0.969733999758518
013_NAB_id_13_Traffic_tr_623_1st_2084.csv,NAB,2494,62.93624699278268,5.191708245998492,63.0,2.0,11.0,77.0,66.0,4.0,-4.018617113501202,28.723377898714556,0.0793905372894947,248,0.0994386527666399,2,124,124.0,124,1.0,sequence,0.5796473050078271,0.02246930382650101,0.7007936566884725,0.9170543269026878,0.8241819891848546,0.00040096230954290296,2494.0,0.5492363388774233
014_NAB_id_14_WebService_tr_500_1st_1045.csv,NAB,1537,0.7730291485932029,0.3369501544826797,0.6956173284230001,0.1517382868929999,0.320650020989,5.49754000266,5.176889981671,0.3332187710019999,3.355563818096375,29.14692528682,0.099544567338972,152,0.0988939492517892,1,152,152.0,152,1.0,sequence,0.7080983078846412,0.2645292695037788,0.47609526089393034,0.7638327326212032,0.7206806638029755,0.0006506180871828237,1537.0,0.5459384161298922
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,NAB,4031,41.51558157429268,27.50955994255576,21.6385516892,2.908844947199998,18.0020399561,87.99838184079998,69.99634188469997,54.885362301249984,0.6324279674318682,-1.4855802759569676,0.4043661622426197,513,0.1272637062763582,1,513,513.0,513,1.0,sequence,0.9782113551280877,0.021128544033902675,1.0950049023087762,0.20876240633759213,0.18717587764085172,0.00347308360208385,287.92857142857144,0.9686381804048827
016_NAB_id_16_Environment_tr_1816_1st_3540.csv,NAB,7266,71.24262010129232,4.24747937530584,71.858903295,2.9370747200000054,57.458405590000005,86.22321261,28.76480702,6.062523959999993,-0.3926415330853723,-0.1215335057909645,0.0447288742086429,724,0.0996421690063308,2,362,362.0,362,1.0,sequence,0.9761359575492297,0.3148852188885132,0.45458464417110733,0.2184818682534377,0.33402845628836586,0.00013762730525736306,7266.0,0.9749290854324582
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,NAB,4031,0.416770032250062,2.8568695079088786,0.0,0.0,0.0,20.0,20.0,0.0,6.7089028331255065,43.0093772243496,0.0208385016125031,402,0.0997271148598362,1,402,402.0,402,1.0,sequence,-0.009129196534163561,0.001390978907065655,0.908096152613001,1.4208267103190615,0.6083038149860552,0.16000992309600595,6.249612403100775,0.13615280350247091
018_NAB_id_18_Facility_tr_500_1st_669.csv,NAB,1881,0.0395644372190324,0.0565423992027196,0.0,0.0,0.0,0.8950121529999998,0.8950121529999998,0.072769252,5.950003189794431,73.31910849918829,0.480595427963849,188,0.099946836788942,2,94,94.0,94,1.0,sequence,0.4324113298135249,0.05279278776845584,0.8938931519676975,1.0656338361536724,0.8126772103171443,0.000531632110579479,1880.9999999999998,0.44889666256883526
019_NAB_id_19_Facility_tr_1007_1st_1171.csv,NAB,4031,43.10820449020094,4.301364067146214,42.918,3.363999999999997,34.766,68.092,33.326,6.7010000000000005,0.5198460852948886,-0.2531164417484928,0.0148846440089307,400,0.0992309600595385,2,200,200.0,200,1.0,sequence,0.3035793254181579,0.6793968788435579,0.4095428849551483,1.1802106728748054,0.5409866611323436,0.00024807740014884643,4031.0,0.5469372183263063
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,NAB,4031,18.99107248688633,45.36978976108106,-17.5372540995,4.0642468897000015,-21.998788838600007,87.95834812769998,109.95713696629998,94.35564652935,0.4416265597295912,-1.671174185797332,0.4554701066732821,621,0.1540560654924336,1,621,621.0,621,1.0,sequence,0.9857131489856136,0.040906418888258265,1.2008304193850594,0.16904269934306293,0.2009299222219443,0.00347308360208385,287.92857142857144,0.9748993507800605
021_NAB_id_21_WebService_tr_500_1st_565.csv,NAB,1623,0.3364827588722286,0.1621790536155022,0.295052657131,0.114399454956,0.000385004945833,1.0514424748,1.051057469854167,0.2481983523125,0.660342228897584,-0.1713808797674803,0.0462107208872458,160,0.0985828712261244,2,80,80.0,80,1.0,sequence,0.8201746955965882,0.11727573144707068,0.14292207309344251,0.5998762601146448,0.46611626018611796,0.041897720271102896,23.86764705882353,0.7419407574189807
022_NAB_id_22_Facility_tr_1007_1st_2980.csv,NAB,4031,8.112619392210368,3.6524348883727935,6.0820000000000025,0.2480000000000028,5.19,25.1033,19.9133,1.0950000000000006,1.2760769105929652,-0.2178726111545965,0.2818159265690895,520,0.1290002480774001,2,200,260.0,320,1.0,sequence,0.9744026988857405,0.7192108945445206,0.9891700512034141,0.22622691004441975,0.23809514432057186,0.00024807740014884643,4031.0,0.9766871553732304
023_NAB_id_23_Facility_tr_4512_1st_16551.csv,NAB,18049,38.280121430550174,15.635287733422173,32.001,1.6149999999999984,11.529,100.0,88.471,4.869999999999997,2.417765343069413,5.772842453397933,0.2568563355310543,1498,0.0829962878829852,1,1498,1498.0,1498,1.0,sequence,0.4342129138854072,0.09975490944203828,0.34451225246378875,1.0635929788255436,0.4458823148816333,0.08332871627236967,12.00066489361702,0.14952806799125354
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,NAB,4031,44.50038985462664,32.430132343331216,21.6485436077,2.9523001785,18.001009818,164.94748051299996,146.94647069499996,56.44331922244999,1.071255858523096,0.5607834592692491,0.4046142396427685,513,0.1272637062763582,1,513,513.0,513,1.0,sequence,0.9802159505837563,0.061980220269270345,1.158679573514544,0.19892922225058932,0.2258872348725661,0.00347308360208385,287.92857142857144,0.9706251758281779
025_NAB_id_25_WebService_tr_3958_1st_4614.csv,NAB,15832,17.809057604850935,19.73807419268644,14.0,6.0,0.0,1258.0,1258.0,13.0,21.807238014279857,1109.2502474906128,0.0970186963112683,1580,0.0997978777160182,2,790,790.0,790,1.0,sequence,0.6129613513005112,0.015541567589571377,1.378875061777528,0.8794174636580094,0.8251183904992192,0.0034739767559373424,287.8545454545454,0.5033372526296888
026_NAB_id_26_Traffic_tr_624_1st_2261.csv,NAB,2499,81.90356142456983,8.7451068649251,82.0,6.0,20.0,109.0,89.0,11.0,-0.6552012179130371,2.112829523112943,0.0312124849939975,238,0.0952380952380952,1,238,238.0,238,1.0,sequence,0.2857877163313272,0.0638849255552985,0.1932435383852124,1.1953988230485124,0.9118391711602012,0.00040016006402561027,2499.0,0.2933528489066585
027_NAB_id_27_Facility_tr_757_1st_2582.csv,NAB,3031,61.48300890795117,56.52749416424895,47.0,34.0,1.0,656.0,655.0,73.0,1.7052762046368606,5.943682810368216,0.0844605740679643,200,0.0659848234905971,1,200,200.0,200,1.0,sequence,0.22738702455079549,0.01820615649052879,0.2629447923098554,1.2432761427766454,0.9069459485659432,0.003299241174529858,303.1,0.25460217589485906
028_NAB_id_28_Facility_tr_1007_1st_3447.csv,NAB,4031,0.126301662118581,0.0948128046117651,0.134,0.002,0.066,2.344,2.278,0.002,13.98009427994736,229.86882746580864,0.264946663358968,430,0.1066732820640039,1,430,430.0,430,1.0,sequence,-0.040143244139964986,0.017935602478144914,1.066318924110935,1.4424975855739133,0.9387480910990599,0.0138923344083354,71.98214285714286,0.08858807713896925
029_WSD_id_1_WebService_tr_4559_1st_10201.csv,WSD,18236,5063.359152226365,1926.1535983228923,5669.0,1282.0,0.0,9428.0,9428.0,3332.5,-0.4434869821711678,-1.111809870553817,0.0631169116034218,26,0.0014257512612415,1,26,26.0,26,1.0,sequence,0.9650760546240812,0.048102835110970354,0.4120132722581917,0.2642882850075813,0.2857214382711475,0.0007128756306207502,1402.7692307692307,0.9656053312273104
030_WSD_id_2_WebService_tr_4499_1st_4599.csv,WSD,18084,1561.0765317407654,555.6462161582409,1783.0,299.0,0.0,2763.0,2763.0,922.0,-0.5567136336635415,-1.0002443373991368,0.1899469143994691,88,0.0048661800486618,7,8,12.571428571428571,19,1.0,sequence,0.9889665410920985,0.045391504308662366,0.4274484736293455,0.14854605463495513,0.25675254364478806,0.000718867507188675,1391.076923076923,0.9861482637276394
031_WSD_id_3_WebService_tr_826_1st_926.csv,WSD,18236,4.979355468930945,1.6356044351605186,4.6875,1.1875,1.875,10.375,8.5,2.4375,0.5133555192353594,-0.4834523890775308,0.0350405790743584,39,0.0021386268918622,1,39,39.0,39,1.0,sequence,0.9820235014710604,0.07366681641834891,0.43135482857518825,0.18961204133854706,0.2395629531593379,0.0007128756306207502,1402.7692307692307,0.9827162380621961
032_WSD_id_4_WebService_tr_4559_1st_11822.csv,WSD,10686,4676.678177054089,1840.5517373346568,5294.5,1109.5,0.0,9830.0,9830.0,2997.5,-0.4988629989387143,-0.9691082064669864,0.1519745461351301,32,0.002994572337638,2,12,16.0,20,1.0,sequence,0.9741257077159889,0.03634395384877409,0.42560076146116715,0.22747645891194673,0.2769432745755474,0.0006550626988583194,1526.5714285714284,0.9694746388117234
033_WSD_id_5_WebService_tr_4559_1st_12588.csv,WSD,18236,6323.299051327045,2556.723065306724,7377.0,1378.0,0.0,11657.0,11657.0,4248.25,-0.6326879064732024,-1.0200768740880295,0.196424654529502,14,0.0007677122175915,1,14,14.0,14,1.0,sequence,0.9870521541848407,0.02594027288154834,0.41686132919180563,0.16092538395976902,0.23252205485220895,0.0007128756306207502,1402.7692307692307,0.9870047158683845
034_WSD_id_6_WebService_tr_4559_1st_8461.csv,WSD,18236,35.3564301381882,3.2990437442614247,35.2625,2.4125000000000014,26.87,83.55,56.67999999999999,4.821249999999999,0.9344627155124292,8.329268832251735,0.0108576442202237,188,0.0103092783505154,4,27,47.0,70,1.0,sequence,0.8733069095777392,0.06904921347423598,0.7408063337926394,0.5033699429031205,0.4809494660847862,0.0007128756306207502,1402.7692307692307,0.8655932636459688
035_WSD_id_7_WebService_tr_4555_1st_11911.csv,WSD,18220,5754.5146267837545,1871.117760617444,6274.0,1221.0,0.0,12082.0,12082.0,3173.25,-0.4050819220033799,-1.0150444940546488,0.0555982436882546,32,0.0017563117453347,3,10,10.666666666666666,12,1.0,sequence,0.9876319832483466,0.15265467854614073,0.3947201757315619,0.15727690084200638,0.27551741274795594,0.0007135016465422612,1401.5384615384617,0.9814846698149972
036_WSD_id_8_WebService_tr_4504_1st_6898.csv,WSD,18016,4.074750218712453,0.9957429027225848,3.90000009537,0.7499999999999996,1.64999997616,8.199999809269999,6.5499998331099984,1.5000002384100006,0.4492390920447852,-0.4421247809505475,0.0269760213143872,6,0.0003330373001776,2,3,3.0,3,1.0,mixed,0.9546417309087395,0.04938521748333078,0.20862430800320045,0.30119566341884324,0.283657036012478,0.0006660746003552398,1501.3333333333333,0.9602853411892432
037_WSD_id_9_WebService_tr_4583_1st_6214.csv,WSD,18334,7109.222700992691,2457.66158425114,7427.0,2019.0,2265.0,21826.0,19561.0,4398.75,-0.2352625935221722,-1.0412272653693266,0.000109086942293,46,0.0025089996727391,3,12,15.333333333333334,20,1.0,sequence,0.9918678620586326,0.28173328425262506,0.37982907910067276,0.12753144081223322,0.23160673566315815,0.000709065124904549,1410.3076923076922,0.9849296930436833
038_WSD_id_10_WebService_tr_4042_1st_4142.csv,WSD,18084,33.39851083831011,3.3363303071168806,33.35,2.460000000000001,24.83,69.11,44.28,4.910000000000004,0.6479099709246019,3.906045158845383,0.0081287325812873,66,0.0036496350364963,6,3,11.0,22,1.0,sequence,0.8911120891083619,0.0413365026143035,0.7799286901849929,0.46667463755792893,0.48785314801532453,0.00011059500110595002,9042.0,0.8783352383968333
039_WSD_id_11_WebService_tr_1746_1st_1846.csv,WSD,18219,34.36596876886767,3.77987607232848,34.77,2.6000000000000014,20.53,94.4,73.87,5.350000000000001,0.356955484356396,6.76897513618761,0.0347988363796037,132,0.0072451835995389,7,3,18.857142857142858,47,1.0,sequence,0.8684074094460305,0.3596582081759075,0.6749982170095956,0.5130164198296391,0.48844232556375045,0.00010977550908392337,9109.5,0.8536881511964226
040_WSD_id_12_WebService_tr_4559_1st_9714.csv,WSD,18236,5036.469099583242,2102.643313066408,5556.0,1013.0,0.0,12876.0,12876.0,2753.25,-0.1976960683590421,-0.2049509521590438,0.2326716385172187,41,0.0022483000658039,4,5,10.25,16,1.0,sequence,0.9252205273902034,0.04973422418322106,0.6978043776129697,0.3867376665247967,0.34928042060032216,0.0007128756306207502,1402.7692307692307,0.9227278413239458
041_WSD_id_13_WebService_tr_4296_1st_5196.csv,WSD,17186,34.98064296520424,3.585494117517698,35.0,2.490000000000002,24.97,152.87,127.9,4.990000000000002,2.658431350796312,74.04471972368174,0.0182706854416385,156,0.0090771558245083,7,3,22.285714285714285,65,1.0,sequence,0.8119482912052858,0.07821733472358762,0.799042792790532,0.6132787834670077,0.5064044023354628,0.0006982427557314093,1432.1666666666667,0.8079820448902
042_WSD_id_14_WebService_tr_3015_1st_3115.csv,WSD,18308,1313.4574776054185,489.1717100713906,1512.0,252.0,0.0,2715.0,2715.0,748.0,-0.7308006159986474,-0.8092443591904459,0.1941774087830456,121,0.0066091326196198,12,5,10.083333333333334,16,1.0,sequence,0.9803516469552042,0.010856584505473698,0.5832542835244162,0.19823048039639748,0.2483996611168411,0.0007100720996285776,1408.3076923076924,0.9779603023789634
043_WSD_id_15_WebService_tr_4521_1st_6828.csv,WSD,18085,2.6711565412372478,0.9522554664693436,2.45000004768,0.65000009536,0.899999976158,6.69999980927,5.799999833112,1.4026315212200002,0.6173216847368393,-0.3230724650885301,0.0550732651368537,6,0.0003317666574509,2,3,3.0,3,1.0,mixed,0.9760657751354416,0.14554621631275655,0.2910784803832906,0.2187918235352337,0.26383236121629017,0.0007188277578103401,1391.1538461538462,0.9774573161419349
044_WSD_id_16_WebService_tr_4559_1st_6975.csv,WSD,18236,33.39666209695108,4.149385902976478,33.44,2.950000000000003,22.7,128.8,106.1,5.919999999999998,1.1629650683989885,20.170899751797357,0.0166703224391313,32,0.0017547707830664,1,32,32.0,32,1.0,sequence,0.8282072603798902,0.14248144233416069,0.6572196148125178,0.5861732178029152,0.4679300628535846,0.0007128756306207502,1402.7692307692307,0.8299558654642663
045_WSD_id_17_WebService_tr_2566_1st_2666.csv,WSD,18236,1.404467391023928,0.3983277043724663,1.3157894611399998,0.2157894372999997,0.600000023842,17.8500003815,17.250000357658,0.4500000476800001,8.284166170969966,312.4073463535199,0.0824193902171528,6,0.0003290195218249,2,3,3.0,3,1.0,mixed,0.6987113203101168,0.006581146502915787,1.258849505034709,0.7762734323818377,0.5175508503284987,0.0007128756306207502,1402.7692307692307,0.7344315469166938
046_WSD_id_18_WebService_tr_2357_1st_2457.csv,WSD,18220,1610.7791712403953,583.0054437231304,1734.0,407.0,0.0,3315.0,3315.0,949.25,-0.3318851843436778,-0.9196516306196184,0.0069154774972557,130,0.0071350164654226,11,9,11.818181818181818,16,1.0,sequence,0.9862250325856672,0.15451808881918586,0.533431219311485,0.1659841679261442,0.28345727274181903,0.0007135016465422612,1401.5384615384617,0.9839500202289283
047_WSD_id_19_WebService_tr_4559_1st_16362.csv,WSD,18236,5.911237294879444,1.7780220159726985,5.6875,1.3125,1.75,17.25,15.5,2.75,0.4078683840148653,-0.1051513876596699,0.0165606492651897,14,0.0007677122175915,1,14,14.0,14,1.0,sequence,0.9378383733808033,0.05488039629164702,0.34365731196725574,0.3525925577859574,0.274945121336723,0.0007128756306207502,1402.7692307692307,0.9426178380838452
048_WSD_id_20_WebService_tr_4559_1st_11813.csv,WSD,18236,6055.060046062733,1949.6972610658045,6747.0,1254.5,0.0,10731.0,10731.0,3510.25,-0.4349370927223984,-1.174682693527768,0.0822000438692695,53,0.0029063391094538,2,26,26.5,27,1.0,sequence,0.9901727886116249,0.17732911866120174,0.41422045187879897,0.14019093683273604,0.2648199412361183,0.0007128756306207502,1402.7692307692307,0.9823499710820416
049_WSD_id_21_WebService_tr_4297_1st_7097.csv,WSD,17189,35.61118215137588,3.138806995737184,35.67,2.289999999999999,26.46,64.78,38.32,4.589999999999996,0.129711503523844,0.2215566837248492,0.0162894874629123,31,0.0018034789691081,3,3,10.333333333333334,25,1.0,sequence,0.7536960475291201,0.2599784625533937,0.2786096171628189,0.7018522315196339,0.5195978841380856,0.0001163534818779452,8594.5,0.7711946379566709
050_WSD_id_22_WebService_tr_4559_1st_12816.csv,WSD,18236,6303.00849967098,2085.771609986519,7158.0,1164.0,11.0,10809.0,10798.0,3537.5,-0.529710334123682,-1.1007218934225476,0.1901732836148278,23,0.001261241500329,1,23,23.0,23,1.0,sequence,0.9931264883612291,0.06526249064038007,0.4253067641440251,0.11725063152602819,0.22568297292461262,0.0007128756306207502,1402.7692307692307,0.9905172001015594
051_WSD_id_23_WebService_tr_3919_1st_5154.csv,WSD,15676,5921.109434804797,1920.5144843758096,6662.0,1178.0,0.0,10215.0,10215.0,3488.0,-0.4819998556947317,-1.185461186635172,0.1346006634345496,60,0.0038275070170961,4,12,15.0,22,1.0,sequence,0.9898606004852888,0.17664392234176893,0.40698937844869537,0.1424052971038103,0.1776813465655743,0.0007017096198009696,1425.0909090909092,0.9821018479630752
052_WSD_id_24_WebService_tr_4559_1st_9102.csv,WSD,18236,41.94685649265189,5.573540219962835,43.54,2.699999999999996,0.0,88.05,88.05,6.6325,-0.5963988022825026,0.8590863256513597,0.186608905461724,34,0.0018644439570081,2,3,17.0,31,1.0,sequence,0.9357983509219285,0.08264831444062115,0.3898062291076975,0.35833929025596034,0.3494753917871645,0.0007128756306207502,1402.7692307692307,0.9308194785219733
053_WSD_id_25_WebService_tr_4559_1st_9198.csv,WSD,18236,4278.699111647291,1880.9680566446784,4450.0,1611.0,694.0,10537.0,9843.0,3299.0,-0.2677598558588554,-1.0105614724713203,5.483658697082694e-05,13,0.0007128756306207,1,13,13.0,13,1.0,sequence,0.9970573468645231,0.3222030164653789,0.4749172773459968,0.0767159712755281,0.2472086910823734,0.0007128756306207502,1402.7692307692307,0.9954308459419082
054_WSD_id_26_WebService_tr_2409_1st_2509.csv,WSD,18391,1280.4985047033874,496.49844783802587,1489.0,261.0,0.0,2289.0,2289.0,800.5,-0.6288227210665541,-0.981191001186875,0.2021641020064161,66,0.0035887118699363,5,8,13.2,17,1.0,sequence,0.9844540774204125,0.1506330022767723,0.43169655500830484,0.17633158193566598,0.22606743821064262,0.0007068674895329238,1414.6923076923076,0.9844581483011264
055_WSD_id_27_WebService_tr_3768_1st_3868.csv,WSD,18191,1585.9400527733494,562.2059764361237,1722.0,384.0,0.0,2811.0,2811.0,906.0,-0.3999321490343936,-0.9403757729030762,0.0282557308559177,103,0.0056621406189874,8,7,12.875,18,1.0,sequence,0.9881049919233468,0.1566193635671813,0.46316916038289996,0.1542393118387621,0.27852532167369404,0.0007146391072508383,1399.3076923076924,0.9854283475953728
056_WSD_id_28_WebService_tr_4559_1st_9689.csv,WSD,18236,3.547685174407918,0.6442393882077365,3.45000004768,0.3967232722009213,1.85000002384,6.3000001907300005,4.450000166890001,0.9225626678383514,0.7087505985359283,0.5195957330772685,0.0633910945382759,38,0.0020837903048914,1,38,38.0,38,1.0,sequence,0.953606033824078,0.12627238095438284,1.2268188708356829,0.3046145072291796,0.327240196321692,0.00010967317394165388,9118.0,0.9568017044707859
057_WSD_id_29_WebService_tr_2229_1st_2329.csv,WSD,18236,3.537890981989748,0.7827334009046097,3.5,0.5500001907300005,1.70000004768,29.0499992371,27.34999918942,1.1499998569500014,3.6938233484147,110.1601469116593,0.012338232068436,29,0.0015902610221539,1,29,29.0,29,1.0,sequence,0.8213125778828221,0.06645912302540613,0.966075285661444,0.597823814497164,0.4044015702720041,0.0007128756306207502,1402.7692307692307,0.821620237436909
058_WSD_id_30_WebService_tr_1136_1st_1236.csv,WSD,18236,4.992125685263669,1.697418649564845,4.733333110809999,1.266666412349999,1.20000004768,13.1875,11.98749995232,2.561607003215,0.4736340357853901,-0.3888474897692529,0.0284053520508883,8,0.0004386926957666,1,8,8.0,8,1.0,mixed,0.9431166009838784,0.03123370503645806,0.3053816792701578,0.3373002870875595,0.3011300478371547,0.0007128756306207502,1402.7692307692307,0.9454705940434085
059_WSD_id_31_WebService_tr_4559_1st_9058.csv,WSD,18236,6861.208845141478,1771.4490285619786,7355.0,1116.0,0.0,11173.0,11173.0,2834.0,-0.4222376945603412,-0.810124514410556,0.0794033779337574,25,0.0013709146742706,1,25,25.0,25,1.0,sequence,0.9787230894709985,0.012660539057574876,0.3221487952161797,0.2062757869208703,0.29448883824819583,0.0007128756306207502,1402.7692307692307,0.9498858709812197
060_WSD_id_32_WebService_tr_4576_1st_4766.csv,WSD,18305,1312.198907402349,486.0180521868752,1510.0,249.0,0.0,3173.0,3173.0,745.0,-0.7388630784778535,-0.7891802126358765,0.1944277519803332,102,0.0055722480196667,8,6,12.75,22,1.0,sequence,0.9808887940492645,0.01103167691765496,0.5028801279244309,0.1955056126283026,0.24040318792126425,0.0007101884730947828,1408.076923076923,0.9806177277595722
061_WSD_id_33_WebService_tr_4559_1st_9722.csv,WSD,18236,5001.144329896907,2084.6834008506303,5503.0,1002.0,0.0,13116.0,13116.0,2742.0,-0.1956539266206101,-0.1833826260952329,0.2317942531256854,30,0.0016450976091248,3,9,10.0,11,1.0,sequence,0.9251035637026999,0.049012822651830386,0.6956274092661145,0.38704007480020064,0.35015577627372263,0.0007128756306207502,1402.7692307692307,0.922343441662845
062_WSD_id_34_WebService_tr_3371_1st_3471.csv,WSD,18236,2.722740911504602,0.9588104495697624,2.66666674614,0.6666667461400002,0.916666686535,12.6666669846,11.750000298065,1.25,1.1213239240938708,4.893881112014996,0.0219894713753016,160,0.0087738539153323,16,6,10.0,21,1.0,sequence,0.9702874544963344,0.13280362365419637,1.7633627509135088,0.24377332203594052,0.3674197977503312,0.0007128756306207502,1402.7692307692307,0.9147400670305645
063_WSD_id_35_WebService_tr_2290_1st_2390.csv,WSD,18236,173.41583680631717,40.81191062019142,183.775,34.08500000000001,0.0,266.46,266.46,77.61500000000001,-0.2835038844436199,-1.353497681531264,0.0001645097609124,67,0.0036740513270454,3,17,22.33333333333333,26,1.0,sequence,0.9864825353601088,0.09306331285845791,0.5908275088117386,0.16442208853330786,0.2602179530639966,0.0007128756306207502,1402.7692307692307,0.9845206833033827
064_WSD_id_36_WebService_tr_4559_1st_10195.csv,WSD,18236,5084.143808949331,1931.392904471487,5691.5,1273.5,0.0,9517.0,9517.0,3359.5,-0.4427167788978639,-1.114647601105978,0.0721649484536082,25,0.0013709146742706,1,25,25.0,25,1.0,sequence,0.9660264493231278,0.04376345349086789,0.4015478825527695,0.2606634867837808,0.28478241966156154,0.0007128756306207502,1402.7692307692307,0.9658120434114064
