file,dataset,length,mean,std,median,mad,min,max,range,iqr,skewness,kurtosis,outlier_ratio,n_anomaly,contamination,n_segments,min_seg_len,mean_seg_len,max_seg_len,frac_points_in_seq,anomaly_type
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,NAB,4031,41.51558157429268,27.50955994255576,21.6385516892,2.9088449471999986,18.0020399561,87.99838184079998,69.99634188469997,54.885362301249984,0.6324279674318682,-1.4855802759569676,0.4043661622426197,513,0.12726370627635822,1,513,513.0,513,1.0,sequence
016_NAB_id_16_Environment_tr_1816_1st_3540.csv,NAB,7266,71.24262010129232,4.24747937530584,71.858903295,2.9370747200000054,57.458405590000005,86.22321261,28.76480702,6.062523959999993,-0.3926415330853723,-0.12153350579096456,0.044728874208642994,724,0.09964216900633086,2,362,362.0,362,1.0,sequence
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,NAB,4031,0.41677003225006204,2.8568695079088786,0.0,0.0,0.0,20.0,20.0,0.0,6.7089028331255065,43.0093772243496,0.020838501612503103,402,0.09972711485983626,1,402,402.0,402,1.0,sequence
018_NAB_id_18_Facility_tr_500_1st_669.csv,NAB,1881,0.039564437219032425,0.05654239920271966,0.0,0.0,0.0,0.8950121529999998,0.8950121529999998,0.072769252,5.9500031897944305,73.31910849918829,0.480595427963849,188,0.09994683678894205,2,94,94.0,94,1.0,sequence
019_NAB_id_19_Facility_tr_1007_1st_1171.csv,NAB,4031,43.10820449020094,4.301364067146214,42.918,3.363999999999997,34.766,68.092,33.326,6.7010000000000005,0.5198460852948886,-0.2531164417484928,0.014884644008930786,400,0.09923096005953858,2,200,200.0,200,1.0,sequence
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,NAB,4031,18.99107248688633,45.36978976108106,-17.5372540995,4.0642468897000015,-21.998788838600007,87.95834812769998,109.95713696629998,94.35564652935,0.44162655972959125,-1.6711741857973321,0.4554701066732821,621,0.15405606549243364,1,621,621.0,621,1.0,sequence
021_NAB_id_21_WebService_tr_500_1st_565.csv,NAB,1623,0.33648275887222867,0.16217905361550228,0.295052657131,0.11439945495600001,0.000385004945833,1.0514424748,1.051057469854167,0.2481983523125,0.660342228897584,-0.1713808797674803,0.04621072088724584,160,0.09858287122612445,2,80,80.0,80,1.0,sequence
022_NAB_id_22_Facility_tr_1007_1st_2980.csv,NAB,4031,8.112619392210368,3.6524348883727935,6.0820000000000025,0.24800000000000288,5.19,25.1033,19.9133,1.0950000000000006,1.2760769105929652,-0.21787261115459655,0.28181592656908955,520,0.12900024807740015,2,200,260.0,320,1.0,sequence
023_NAB_id_23_Facility_tr_4512_1st_16551.csv,NAB,18049,38.280121430550174,15.635287733422171,32.001,1.6149999999999984,11.529,100.0,88.471,4.869999999999997,2.4177653430694135,5.772842453397933,0.25685633553105436,1498,0.0829962878829852,1,1498,1498.0,1498,1.0,sequence
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,NAB,4031,44.50038985462664,32.430132343331216,21.6485436077,2.9523001785,18.001009818,164.94748051299996,146.94647069499996,56.443319222449986,1.071255858523096,0.5607834592692491,0.40461423964276855,513,0.12726370627635822,1,513,513.0,513,1.0,sequence
025_NAB_id_25_WebService_tr_3958_1st_4614.csv,NAB,15832,17.809057604850935,19.73807419268644,14.0,6.0,0.0,1258.0,1258.0,13.0,21.807238014279857,1109.2502474906128,0.09701869631126832,1580,0.0997978777160182,2,790,790.0,790,1.0,sequence
026_NAB_id_26_Traffic_tr_624_1st_2261.csv,NAB,2499,81.90356142456983,8.7451068649251,82.0,6.0,20.0,109.0,89.0,11.0,-0.6552012179130371,2.112829523112943,0.031212484993997598,238,0.09523809523809523,1,238,238.0,238,1.0,sequence
027_NAB_id_27_Facility_tr_757_1st_2582.csv,NAB,3031,61.483008907951174,56.52749416424895,47.0,34.0,1.0,656.0,655.0,73.0,1.7052762046368606,5.943682810368216,0.08446057406796437,200,0.06598482349059716,1,200,200.0,200,1.0,sequence
028_NAB_id_28_Facility_tr_1007_1st_3447.csv,NAB,4031,0.126301662118581,0.09481280461176511,0.134,0.0020000000000000018,0.066,2.344,2.278,0.0020000000000000018,13.98009427994736,229.86882746580866,0.264946663358968,430,0.10667328206400396,1,430,430.0,430,1.0,sequence
029_WSD_id_1_WebService_tr_4559_1st_10201.csv,WSD,18236,5063.359152226365,1926.1535983228925,5669.0,1282.0,0.0,9428.0,9428.0,3332.5,-0.44348698217116783,-1.111809870553817,0.0631169116034218,26,0.0014257512612415003,1,26,26.0,26,1.0,sequence
030_WSD_id_2_WebService_tr_4499_1st_4599.csv,WSD,18084,1561.0765317407654,555.6462161582409,1783.0,299.0,0.0,2763.0,2763.0,922.0,-0.5567136336635415,-1.0002443373991368,0.18994691439946915,88,0.004866180048661801,7,8,12.571428571428571,19,1.0,sequence
031_WSD_id_3_WebService_tr_826_1st_926.csv,WSD,18236,4.979355468930945,1.6356044351605186,4.6875,1.1875,1.875,10.375,8.5,2.4375,0.5133555192353594,-0.48345238907753085,0.03504057907435841,39,0.0021386268918622505,1,39,39.0,39,1.0,sequence
032_WSD_id_4_WebService_tr_4559_1st_11822.csv,WSD,10686,4676.678177054089,1840.5517373346568,5294.5,1109.5,0.0,9830.0,9830.0,2997.5,-0.4988629989387143,-0.9691082064669865,0.1519745461351301,32,0.0029945723376380313,2,12,16.0,20,1.0,sequence
033_WSD_id_5_WebService_tr_4559_1st_12588.csv,WSD,18236,6323.299051327045,2556.7230653067236,7377.0,1378.0,0.0,11657.0,11657.0,4248.25,-0.6326879064732024,-1.0200768740880295,0.19642465452950209,14,0.0007677122175915771,1,14,14.0,14,1.0,sequence
034_WSD_id_6_WebService_tr_4559_1st_8461.csv,WSD,18236,35.3564301381882,3.2990437442614247,35.2625,2.4125000000000014,26.87,83.55,56.67999999999999,4.821249999999999,0.9344627155124293,8.329268832251735,0.010857644220223733,188,0.010309278350515464,4,27,47.0,70,1.0,sequence
035_WSD_id_7_WebService_tr_4555_1st_11911.csv,WSD,18220,5754.5146267837545,1871.1177606174438,6274.0,1221.0,0.0,12082.0,12082.0,3173.25,-0.40508192200337995,-1.0150444940546488,0.05559824368825467,32,0.001756311745334797,3,10,10.666666666666666,12,1.0,sequence
036_WSD_id_8_WebService_tr_4504_1st_6898.csv,WSD,18016,4.074750218712453,0.9957429027225848,3.90000009537,0.7499999999999996,1.64999997616,8.199999809269999,6.5499998331099984,1.5000002384100006,0.44923909204478524,-0.4421247809505475,0.02697602131438721,6,0.0003330373001776199,2,3,3.0,3,1.0,mixed
037_WSD_id_9_WebService_tr_4583_1st_6214.csv,WSD,18334,7109.222700992691,2457.6615842511396,7427.0,2019.0,2265.0,21826.0,19561.0,4398.75,-0.23526259352217227,-1.0412272653693266,0.00010908694229300753,46,0.002508999672739173,3,12,15.333333333333334,20,1.0,sequence
038_WSD_id_10_WebService_tr_4042_1st_4142.csv,WSD,18084,33.39851083831011,3.3363303071168806,33.35,2.460000000000001,24.83,69.11,44.28,4.910000000000004,0.6479099709246019,3.906045158845383,0.008128732581287325,66,0.0036496350364963502,6,3,11.0,22,1.0,sequence
039_WSD_id_11_WebService_tr_1746_1st_1846.csv,WSD,18219,34.36596876886767,3.7798760723284794,34.77,2.6000000000000014,20.53,94.4,73.87,5.350000000000001,0.356955484356396,6.76897513618761,0.03479883637960371,132,0.0072451835995389425,7,3,18.857142857142858,47,1.0,sequence
040_WSD_id_12_WebService_tr_4559_1st_9714.csv,WSD,18236,5036.469099583242,2102.643313066408,5556.0,1013.0,0.0,12876.0,12876.0,2753.25,-0.19769606835904216,-0.2049509521590438,0.2326716385172187,41,0.0022483000658039044,4,5,10.25,16,1.0,sequence
041_WSD_id_13_WebService_tr_4296_1st_5196.csv,WSD,17186,34.98064296520424,3.585494117517698,35.0,2.490000000000002,24.97,152.87,127.9,4.990000000000002,2.6584313507963118,74.04471972368174,0.018270685441638543,156,0.009077155824508321,7,3,22.285714285714285,65,1.0,sequence
042_WSD_id_14_WebService_tr_3015_1st_3115.csv,WSD,18308,1313.4574776054185,489.1717100713906,1512.0,252.0,0.0,2715.0,2715.0,748.0,-0.7308006159986474,-0.8092443591904459,0.19417740878304565,121,0.006609132619619838,12,5,10.083333333333334,16,1.0,sequence
043_WSD_id_15_WebService_tr_4521_1st_6828.csv,WSD,18085,2.6711565412372473,0.9522554664693436,2.45000004768,0.65000009536,0.899999976158,6.69999980927,5.799999833112,1.4026315212200002,0.6173216847368393,-0.32307246508853016,0.05507326513685375,6,0.00033176665745092616,2,3,3.0,3,1.0,mixed
044_WSD_id_16_WebService_tr_4559_1st_6975.csv,WSD,18236,33.39666209695108,4.149385902976478,33.44,2.950000000000003,22.7,128.8,106.10000000000001,5.919999999999998,1.1629650683989883,20.170899751797354,0.01667032243913139,32,0.001754770783066462,1,32,32.0,32,1.0,sequence
045_WSD_id_17_WebService_tr_2566_1st_2666.csv,WSD,18236,1.404467391023928,0.3983277043724663,1.3157894611399998,0.21578943729999978,0.600000023842,17.8500003815,17.250000357658,0.4500000476800001,8.284166170969966,312.4073463535199,0.08241939021715289,6,0.0003290195218249616,2,3,3.0,3,1.0,mixed
046_WSD_id_18_WebService_tr_2357_1st_2457.csv,WSD,18220,1610.7791712403953,583.0054437231304,1734.0,407.0,0.0,3315.0,3315.0,949.25,-0.33188518434367786,-0.9196516306196183,0.006915477497255763,130,0.007135016465422613,11,9,11.818181818181818,16,1.0,sequence
047_WSD_id_19_WebService_tr_4559_1st_16362.csv,WSD,18236,5.911237294879444,1.7780220159726985,5.6875,1.3125,1.75,17.25,15.5,2.75,0.40786838401486536,-0.10515138765966991,0.016560649265189735,14,0.0007677122175915771,1,14,14.0,14,1.0,sequence
048_WSD_id_20_WebService_tr_4559_1st_11813.csv,WSD,18236,6055.060046062733,1949.6972610658045,6747.0,1254.5,0.0,10731.0,10731.0,3510.25,-0.4349370927223984,-1.174682693527768,0.08220004386926957,53,0.0029063391094538275,2,26,26.5,27,1.0,sequence
049_WSD_id_21_WebService_tr_4297_1st_7097.csv,WSD,17189,35.61118215137588,3.138806995737184,35.67,2.289999999999999,26.46,64.78,38.32,4.589999999999996,0.129711503523844,0.22155668372484927,0.01628948746291233,31,0.0018034789691081506,3,3,10.333333333333334,25,1.0,sequence
050_WSD_id_22_WebService_tr_4559_1st_12816.csv,WSD,18236,6303.00849967098,2085.771609986519,7158.0,1164.0,11.0,10809.0,10798.0,3537.5,-0.529710334123682,-1.1007218934225476,0.19017328361482783,23,0.0012612415003290195,1,23,23.0,23,1.0,sequence
051_WSD_id_23_WebService_tr_3919_1st_5154.csv,WSD,15676,5921.109434804797,1920.5144843758096,6662.0,1178.0,0.0,10215.0,10215.0,3488.0,-0.48199985569473175,-1.1854611866351719,0.13460066343454963,60,0.003827507017096198,4,12,15.0,22,1.0,sequence
052_WSD_id_24_WebService_tr_4559_1st_9102.csv,WSD,18236,41.94685649265189,5.573540219962835,43.54,2.6999999999999957,0.0,88.05,88.05,6.6325,-0.5963988022825026,0.8590863256513597,0.18660890546172407,34,0.001864443957008116,2,3,17.0,31,1.0,sequence
053_WSD_id_25_WebService_tr_4559_1st_9198.csv,WSD,18236,4278.699111647291,1880.9680566446784,4450.0,1611.0,694.0,10537.0,9843.0,3299.0,-0.2677598558588554,-1.0105614724713203,5.483658697082694e-05,13,0.0007128756306207501,1,13,13.0,13,1.0,sequence
054_WSD_id_26_WebService_tr_2409_1st_2509.csv,WSD,18391,1280.4985047033874,496.49844783802587,1489.0,261.0,0.0,2289.0,2289.0,800.5,-0.6288227210665541,-0.981191001186875,0.20216410200641619,66,0.003588711869936382,5,8,13.2,17,1.0,sequence
055_WSD_id_27_WebService_tr_3768_1st_3868.csv,WSD,18191,1585.9400527733494,562.2059764361237,1722.0,384.0,0.0,2811.0,2811.0,906.0,-0.39993214903439367,-0.9403757729030762,0.02825573085591776,103,0.005662140618987411,8,7,12.875,18,1.0,sequence
056_WSD_id_28_WebService_tr_4559_1st_9689.csv,WSD,18236,3.547685174407918,0.6442393882077365,3.45000004768,0.3967232722009213,1.85000002384,6.3000001907300005,4.450000166890001,0.9225626678383514,0.7087505985359283,0.5195957330772685,0.06339109453827593,38,0.0020837903048914236,1,38,38.0,38,1.0,sequence
057_WSD_id_29_WebService_tr_2229_1st_2329.csv,WSD,18236,3.5378909819897477,0.7827334009046097,3.5,0.5500001907300005,1.70000004768,29.0499992371,27.34999918942,1.1499998569500014,3.6938233484147,110.1601469116593,0.01233823206843606,29,0.001590261022153981,1,29,29.0,29,1.0,sequence
058_WSD_id_30_WebService_tr_1136_1st_1236.csv,WSD,18236,4.992125685263669,1.697418649564845,4.733333110809999,1.2666664123499993,1.20000004768,13.1875,11.98749995232,2.5616070032150002,0.47363403578539015,-0.3888474897692529,0.028405352050888354,8,0.0004386926957666155,1,8,8.0,8,1.0,mixed
059_WSD_id_31_WebService_tr_4559_1st_9058.csv,WSD,18236,6861.208845141478,1771.4490285619786,7355.0,1116.0,0.0,11173.0,11173.0,2834.0,-0.4222376945603412,-0.810124514410556,0.0794033779337574,25,0.0013709146742706734,1,25,25.0,25,1.0,sequence
060_WSD_id_32_WebService_tr_4576_1st_4766.csv,WSD,18305,1312.198907402349,486.01805218687514,1510.0,249.0,0.0,3173.0,3173.0,745.0,-0.7388630784778535,-0.7891802126358765,0.19442775198033324,102,0.005572248019666758,8,6,12.75,22,1.0,sequence
061_WSD_id_33_WebService_tr_4559_1st_9722.csv,WSD,18236,5001.144329896907,2084.6834008506303,5503.0,1002.0,0.0,13116.0,13116.0,2742.0,-0.1956539266206101,-0.18338262609523293,0.23179425312568547,30,0.001645097609124808,3,9,10.0,11,1.0,sequence
062_WSD_id_34_WebService_tr_3371_1st_3471.csv,WSD,18236,2.722740911504602,0.9588104495697624,2.66666674614,0.6666667461400002,0.916666686535,12.6666669846,11.750000298065,1.25,1.1213239240938708,4.893881112014996,0.021989471375301602,160,0.00877385391533231,16,6,10.0,21,1.0,sequence
063_WSD_id_35_WebService_tr_2290_1st_2390.csv,WSD,18236,173.41583680631717,40.81191062019142,183.775,34.08500000000001,0.0,266.46,266.46,77.61500000000001,-0.28350388444361996,-1.353497681531264,0.0001645097609124808,67,0.003674051327045405,3,17,22.333333333333332,26,1.0,sequence
064_WSD_id_36_WebService_tr_4559_1st_10195.csv,WSD,18236,5084.143808949331,1931.392904471487,5691.5,1273.5,0.0,9517.0,9517.0,3359.5,-0.4427167788978639,-1.114647601105978,0.07216494845360824,25,0.0013709146742706734,1,25,25.0,25,1.0,sequence
065_WSD_id_37_WebService_tr_3451_1st_3551.csv,WSD,18236,7273.902829567888,2643.3837066693923,8145.0,1586.0,0.0,18018.0,18018.0,4247.0,-0.24535689633030214,-0.5880174545535795,0.1338012722088177,199,0.01091248080719456,2,27,99.5,172,1.0,sequence
066_WSD_id_38_WebService_tr_3320_1st_3420.csv,WSD,18302,36.886586438640585,4.530410576351275,36.98,3.3999999999999986,24.45,101.16,76.71,6.799999999999997,0.4631126465850225,3.851510970837902,0.010436017921538629,112,0.006119549775980767,8,3,14.0,31,1.0,sequence
067_WSD_id_39_WebService_tr_4559_1st_13973.csv,WSD,18236,6023.204567887695,2056.857858415532,6577.0,1450.0,0.0,10678.0,10678.0,3563.25,-0.3420238448414493,-1.102956441231234,0.0030160122833954813,48,0.002632156174599693,1,48,48.0,48,1.0,sequence
068_WSD_id_40_WebService_tr_4549_1st_13322.csv,WSD,18197,5945.0113480244,2048.565150995991,6506.0,1435.0,0.0,10710.0,10710.0,3558.0,-0.34589977023745694,-1.1098088803692883,0.003517063252184426,29,0.001593669286146068,2,13,14.5,16,1.0,sequence
069_WSD_id_41_WebService_tr_4548_1st_13988.csv,WSD,18192,5778.569316182938,1922.572930194117,6326.5,1307.5,0.0,9971.0,9971.0,3335.0,-0.3730401799998313,-1.1097219347795753,0.01835971855760774,13,0.0007145998240985048,1,13,13.0,13,1.0,sequence
070_WSD_id_42_WebService_tr_2102_1st_2202.csv,WSD,11686,1535.4090364538765,536.8917782168362,1766.5,285.5,0.0,3607.0,3607.0,893.0,-0.5879877003601285,-1.0087181080565755,0.19904158822522677,79,0.006760225911346911,6,8,13.166666666666666,17,1.0,sequence
071_WSD_id_43_WebService_tr_3387_1st_3487.csv,WSD,18236,56.8526911055056,30.41583112203814,49.03,8.815000000000001,0.0,218.5,218.5,17.762499999999996,2.7516782266665913,7.4138687488107475,0.10386049572274622,2095,0.11488264970388243,7,2,299.2857142857143,1677,1.0,sequence
072_WSD_id_44_WebService_tr_1691_1st_1791.csv,WSD,12500,33.1514272,4.234070847723808,33.1,2.870000000000001,20.37,74.4,54.03,5.739999999999998,0.505200091168968,3.536379013207159,0.03168,187,0.01496,4,28,46.75,72,1.0,sequence
073_WSD_id_45_WebService_tr_3392_1st_3492.csv,WSD,15000,4234.558933333334,1854.430502531275,4985.0,799.0,0.0,13806.0,13806.0,2986.25,0.05276328139303545,0.6597792658262223,0.27613333333333334,268,0.017866666666666666,2,13,134.0,255,1.0,sequence
074_WSD_id_46_WebService_tr_990_1st_1090.csv,WSD,18236,2.93639659087466,1.1254767538951036,2.91666674614,0.9166667461400002,0.0,13.0833330154,13.0833330154,1.8333332538599998,0.7271286923276217,1.241063721670307,0.014751041895152446,290,0.015902610221539812,21,8,13.80952380952381,33,1.0,sequence
075_WSD_id_47_WebService_tr_3296_1st_3468.csv,WSD,13186,1250.8655012892461,492.0314522479778,1454.0,273.5,0.0,3174.0,3174.0,815.75,-0.5878981372712052,-1.017343198264045,0.190050053086607,35,0.002654330350371606,4,5,8.75,12,1.0,mixed
076_WSD_id_48_WebService_tr_3821_1st_7083.csv,WSD,15285,1.3921481843338,0.3781360424562222,1.35000002384,0.25,0.550000011921,11.6000003815,11.050000369579,0.5499999523199999,3.721798645991491,83.04323576154316,0.025776905462872098,9,0.0005888125613346418,2,3,4.5,6,1.0,mixed
077_WSD_id_49_WebService_tr_3310_1st_3716.csv,WSD,13243,1887.032281205165,723.2137294488559,2199.0,387.0,172.0,3780.0,3608.0,1254.75,-0.5253537039063515,-1.1303503952807719,0.21029978101638602,59,0.0044551838707241566,6,8,9.833333333333334,13,1.0,mixed
078_WSD_id_50_WebService_tr_2449_1st_2549.csv,WSD,18381,1937.2837440835644,731.5945508950072,2272.0,363.0,0.0,4039.0,4039.0,1272.0,-0.5437953054787922,-1.109518423500288,0.2409009303084707,73,0.003971492301833415,6,11,12.166666666666666,14,1.0,sequence
079_WSD_id_51_WebService_tr_4559_1st_10672.csv,WSD,18236,24.985391531264742,7.162048566635812,24.5,5.25,7.866666793819999,49.3333320618,41.466665267980005,10.5,0.2423139906678338,-0.4523277475369616,0.01880894933099364,27,0.0014805878482123272,2,10,13.5,17,1.0,sequence
080_WSD_id_52_WebService_tr_1538_1st_1638.csv,WSD,18307,35.695756814333315,3.5775131669180915,35.89,2.5799999999999983,25.01,92.85,67.83999999999999,5.210000000000001,0.4454693319689972,5.390002073809127,0.01737040476320533,96,0.005243895777571421,15,3,6.4,27,1.0,mixed
081_WSD_id_53_WebService_tr_4559_1st_8448.csv,WSD,18236,32.787456953279225,3.213137181853119,32.74,2.259999999999998,23.63,98.33,74.7,4.509999999999998,1.3412898312292005,19.82513146941774,0.01606711998245229,204,0.011186663742048695,3,35,68.0,107,1.0,sequence
082_WSD_id_54_WebService_tr_4437_1st_4805.csv,WSD,17748,11.898455934103305,4.208992784926585,11.375,2.5,4.0625,188.75,184.6875,5.125,8.972284965636538,287.3667392141105,0.029918864097363083,141,0.007944557133198107,5,4,28.2,77,1.0,sequence
083_WSD_id_55_WebService_tr_4599_1st_4863.csv,WSD,18397,5.07423451126678,5.330249323318599,4.0500001907300005,0.7000002861000003,0.0,38.25,38.25,1.4500000476899992,5.387859730117114,28.7095235204372,0.05604174593683753,616,0.03348372017176714,2,3,308.0,613,1.0,sequence
084_WSD_id_56_WebService_tr_4559_1st_9616.csv,WSD,18236,1.817682677779876,0.5467615654971175,1.70000004768,0.2731640436406878,0.5,4.400000095369999,3.9000000953699994,0.6010835522575311,1.2490470511576568,2.04399220253016,0.10731520070190831,63,0.0034547049791620967,1,63,63.0,63,1.0,sequence
085_WSD_id_57_WebService_tr_780_1st_880.csv,WSD,15403,4.064337366913418,1.3210286947697032,3.9375,0.9375,1.5625,11.4375,9.875,2.0,0.4113091020655824,-0.37341268918937986,0.024540673894695837,203,0.013179250795299618,24,7,8.458333333333334,12,1.0,mixed
086_WSD_id_58_WebService_tr_4436_1st_9529.csv,WSD,17746,1.7980692962957885,0.6448410048746094,1.70000004768,0.4500000476799999,0.5,18.4210529327,17.9210529327,0.90000009536,3.351218137756261,71.8269948732809,0.028682520004508057,23,0.0012960667192606784,4,3,5.75,14,1.0,mixed
087_WSD_id_59_WebService_tr_4559_1st_12600.csv,WSD,18236,6292.77950208379,2543.3258083606547,7330.0,1364.0,0.0,12005.0,12005.0,4232.25,-0.6375499670234982,-1.013858884410908,0.1962601447685896,11,0.0006032024566790963,1,11,11.0,11,1.0,sequence
088_WSD_id_60_WebService_tr_4548_1st_5596.csv,WSD,18193,5696.1762765898975,1799.6672594987754,6344.0,1169.0,0.0,10837.0,10837.0,3246.0,-0.43456631725502876,-1.1817628571972563,0.07755730225911064,59,0.0032430055515857746,4,7,14.75,23,1.0,sequence
089_WSD_id_61_WebService_tr_1010_1st_1110.csv,WSD,17429,3.8324717113624107,1.3002773550501252,3.625,0.9375,1.5625,10.0,8.4375,1.875,0.5498405815566676,-0.29529342883843457,0.03276148947157037,241,0.013827528831258248,22,7,10.954545454545455,31,1.0,sequence
090_WSD_id_62_WebService_tr_2281_1st_2381.csv,WSD,13236,2.804775076475023,1.0350963424663662,2.66666674614,0.6666667461400002,0.916666686535,14.0,13.083333313465,1.5,0.9812902073141002,3.938252871036248,0.04276216379570867,150,0.011332728921124207,11,8,13.636363636363637,50,1.0,sequence
091_WSD_id_63_WebService_tr_500_1st_363.csv,WSD,18230,1381.460724081185,588.7976496995731,1542.0,388.0,0.0,3456.0,3456.0,975.5,-0.4485135952018593,-1.0607838175656357,0.050411409764125066,158,0.008667032364234778,10,10,15.8,24,1.0,sequence
092_WSD_id_64_WebService_tr_500_1st_118.csv,WSD,18242,33.5662704199101,3.5810750311284796,33.465,2.614999999999995,24.52,90.01,65.49000000000001,5.220000000000002,0.9725792893422542,10.380549010474734,0.016993750685231884,43,0.002357197675693455,5,3,8.6,23,1.0,mixed
093_WSD_id_65_WebService_tr_1125_1st_1225.csv,WSD,18179,1557.875983277408,544.5262089768279,1756.0,323.0,0.0,3199.0,3199.0,889.0,-0.5258796253449405,-0.9462462407759396,0.1583145387535068,177,0.009736509158919632,11,5,16.09090909090909,61,1.0,sequence
094_WSD_id_66_WebService_tr_3309_1st_3914.csv,WSD,13237,1890.6455767923246,781.7579322623772,2198.0,450.0,0.0,3527.0,3527.0,1391.0,-0.5598622492530062,-1.1301715983963536,0.17791040265921282,35,0.0026441036488630354,3,10,11.666666666666666,14,1.0,sequence
095_WSD_id_67_WebService_tr_2182_1st_2282.csv,WSD,18236,2.0601921164825105,0.6887769265676021,2.0,0.5,0.649999976158,26.3684215546,25.718421578442,0.9999999999999998,4.853754159188226,158.66054376738933,0.010144768589602983,14,0.0007677122175915771,1,14,14.0,14,1.0,sequence
096_WSD_id_68_WebService_tr_1341_1st_1441.csv,WSD,10744,1706.5346705137752,659.8715460872193,1992.0,341.0,179.0,3074.0,2895.0,1122.25,-0.50583094150758,-1.1178416334814671,0.220867460908414,33,0.003071481757259866,3,9,11.0,13,1.0,sequence
